@relation mididateWEKA
@attribute s1 {60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,0}
@attribute s2 {60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,0}
@attribute a {55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,0}
@attribute a1 {55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,0}
@attribute a2 {55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,0}
@attribute t {48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,0}
@attribute t1 {48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,0}
@attribute t2 {48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,0}
@attribute b {41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,0}
@attribute b1 {41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,0}
@attribute b2 {41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,0}

@data
65,64,62,59,60,55,55,55,47,43,48
64,62,59,60,59,55,55,55,43,48,43
62,62,60,59,59,55,55,53,48,43,43
62,65,59,59,62,55,53,50,43,43,43
65,65,59,62,62,53,50,55,43,43,47
65,64,62,62,60,50,55,55,43,47,48
64,62,62,60,59,55,55,55,47,48,43
62,64,60,59,60,55,55,55,48,43,48
64,62,59,60,59,55,55,55,43,48,50
62,69,60,59,60,55,55,54,48,50,50
69,67,59,60,59,55,54,55,50,50,43
67,67,60,59,60,54,55,52,50,43,48
67,64,59,60,60,55,52,48,43,48,48
64,65,60,60,60,52,48,50,48,48,48
65,67,60,60,60,48,50,52,48,48,48
67,69,60,60,60,50,52,53,48,48,41
69,67,60,60,60,52,53,52,48,41,48
67,67,60,60,64,53,52,55,41,48,48
67,64,60,64,60,52,55,55,48,48,52
64,65,64,60,59,55,55,53,48,52,50
65,67,60,59,60,55,53,52,52,50,48
67,69,59,60,60,53,52,53,50,48,41
69,67,60,60,60,52,53,52,48,41,48
67,72,60,60,60,53,52,52,41,48,45
72,72,60,60,60,52,52,57,48,45,45
72,71,60,60,60,52,57,55,45,45,52
71,69,60,60,60,57,55,53,45,52,53
69,67,60,60,60,55,53,55,52,53,52
67,65,60,60,59,53,55,55,53,52,50
65,62,60,59,60,55,55,57,52,50,41
62,67,59,60,59,55,57,55,50,41,43
67,67,60,59,59,57,55,53,41,43,43
67,60,59,59,60,55,53,52,43,43,48
60,65,59,60,60,53,52,57,43,48,41
65,64,60,60,60,52,57,55,48,41,48
64,0,60,60,0,57,55,0,41,48,0
60,62,0,55,59,0,52,53,0,48,48
62,60,55,59,60,52,53,52,48,48,48
60,64,59,60,60,53,52,55,48,48,48
64,64,60,60,60,52,55,59,48,48,48
64,62,60,60,60,55,59,58,48,48,48
62,64,60,60,60,59,58,58,48,48,48
64,65,60,60,60,58,58,57,48,48,41
65,60,60,60,55,58,57,52,48,41,48
60,64,60,55,60,57,52,55,41,48,48
64,67,55,60,60,52,55,58,48,48,48
67,67,60,60,60,55,58,58,48,48,52
67,65,60,60,60,58,58,57,48,52,53
65,64,60,60,60,58,57,55,52,53,48
64,62,60,60,57,57,55,53,53,48,41
62,64,60,57,57,55,53,52,48,41,41
64,65,57,57,57,53,52,50,41,41,41
65,64,57,57,59,52,50,55,41,41,43
64,62,57,59,59,50,55,53,41,43,43
62,60,59,59,60,55,53,52,43,43,48
60,67,59,60,60,53,52,52,43,48,48
67,72,60,60,64,52,52,52,48,48,45
72,71,60,64,62,52,52,56,48,45,47
71,69,64,62,64,52,56,57,45,47,48
69,64,62,64,64,56,57,57,47,48,48
64,67,64,64,64,57,57,57,48,48,50
67,65,64,64,62,57,57,57,48,50,50
65,64,64,62,60,57,57,55,50,50,50
64,62,62,60,60,57,55,54,50,50,50
62,72,60,60,60,55,54,55,50,50,52
72,72,60,60,62,54,55,55,50,52,52
72,72,60,62,64,55,55,54,52,52,50
72,71,62,64,62,55,54,54,52,50,50
71,69,64,62,60,54,54,54,50,50,50
69,67,62,60,59,54,54,55,50,50,43
67,64,60,59,60,54,55,55,50,43,48
64,62,59,60,60,55,55,53,43,48,48
62,64,60,60,60,55,53,55,48,48,48
64,60,60,60,60,53,55,52,48,48,48
60,64,60,60,60,55,52,55,48,48,48
64,65,60,60,60,52,55,58,48,48,48
65,67,60,60,60,55,58,58,48,48,53
67,65,60,60,60,58,58,57,48,53,53
65,64,60,60,60,58,57,55,53,53,48
64,62,60,60,57,57,55,53,53,48,41
62,60,60,57,55,55,53,52,48,41,43
60,62,57,55,55,53,52,53,41,43,43
62,60,55,55,55,52,53,52,43,43,48
60,60,55,55,57,53,52,53,43,48,41
60,60,55,57,55,52,53,52,48,41,48
60,0,57,55,0,53,52,0,41,48,0
60,64,55,55,55,55,52,52,52,48,48
64,62,55,55,59,52,52,55,48,48,43
62,62,55,59,62,52,55,55,48,43,47
62,65,59,62,62,55,55,55,43,47,47
65,64,62,62,60,55,55,55,47,47,48
64,67,62,60,60,55,55,55,47,48,48
67,72,60,60,60,55,55,53,48,48,45
72,69,60,60,60,55,53,53,48,45,45
69,67,60,60,62,53,53,50,45,45,47
67,65,60,62,62,53,50,55,45,47,47
65,64,62,62,60,50,55,55,47,47,48
64,65,62,60,57,55,55,53,47,48,41
65,62,60,57,57,55,53,53,48,41,41
62,60,57,57,55,53,53,55,41,41,52
60,60,57,55,55,53,55,52,41,52,48
60,64,55,55,55,55,52,52,52,48,48
64,62,55,55,59,52,52,55,48,48,43
62,62,55,59,62,52,55,55,48,43,47
62,65,59,62,62,55,55,55,43,47,47
65,64,62,62,60,55,55,55,47,47,48
64,67,62,60,60,55,55,55,47,48,48
67,72,60,60,60,55,55,53,48,48,45
72,69,60,60,60,55,53,53,48,45,45
69,67,60,60,62,53,53,50,45,45,47
67,65,60,62,62,53,50,55,45,47,47
65,64,62,62,60,50,55,55,47,47,48
64,65,62,60,57,55,55,53,47,48,41
65,62,60,57,57,55,53,53,48,41,41
62,60,57,57,55,53,53,52,41,41,48
60,67,57,55,60,53,52,52,41,48,48
67,64,55,60,60,52,52,55,48,48,48
64,69,60,60,60,52,55,53,48,48,48
69,67,60,60,60,55,53,52,48,48,48
67,65,60,60,60,53,52,57,48,48,48
65,64,60,60,60,52,57,55,48,48,48
64,64,60,60,60,57,55,55,48,48,43
64,62,60,60,59,55,55,55,48,43,43
62,67,60,59,62,55,55,55,43,43,47
67,67,59,62,64,55,55,55,43,47,48
67,64,62,64,60,55,55,55,47,48,48
64,69,64,60,65,55,55,57,48,48,41
69,67,60,65,64,55,57,57,48,41,41
67,65,65,64,62,57,57,57,41,41,41
65,64,64,62,60,57,57,57,41,41,42
64,64,62,60,60,57,57,55,41,42,43
64,60,60,60,55,57,55,55,42,43,52
60,60,60,55,55,55,55,52,43,52,48
60,64,55,55,55,55,52,52,52,48,48
64,62,55,55,59,52,52,55,48,48,43
62,62,55,59,62,52,55,55,48,43,47
62,65,59,62,62,55,55,55,43,47,47
65,64,62,62,60,55,55,55,47,47,48
64,67,62,60,60,55,55,55,47,48,48
67,72,60,60,60,55,55,53,48,48,45
72,69,60,60,60,55,53,53,48,45,45
69,67,60,60,62,53,53,50,45,45,47
67,65,60,62,62,53,50,55,45,47,47
65,64,62,62,60,50,55,55,47,47,48
64,64,62,60,58,55,55,55,47,48,48
64,65,60,58,57,55,55,53,48,48,41
65,62,58,57,57,55,53,53,48,41,41
62,60,57,57,55,53,53,52,41,41,48
60,60,57,55,57,53,52,53,41,48,41
60,60,55,57,55,52,53,52,48,41,48
60,0,57,55,0,53,52,0,41,48,0
60,62,0,60,60,0,52,57,0,45,41
62,62,60,60,59,52,57,55,45,41,43
62,64,60,59,60,57,55,55,41,43,48
64,67,59,60,62,55,55,55,43,48,47
67,67,60,62,64,55,55,55,48,47,48
67,67,62,64,62,55,55,55,47,48,47
67,72,64,62,60,55,55,54,48,47,45
72,71,62,60,62,55,54,55,47,45,43
71,69,60,62,64,54,55,55,45,43,48
69,69,62,64,57,55,55,55,43,48,50
69,69,64,57,60,55,55,54,48,50,50
69,67,57,60,59,55,54,55,50,50,43
67,67,60,59,59,54,55,52,50,43,52
67,67,59,59,61,55,52,52,43,52,45
67,64,59,61,61,52,52,57,52,45,45
64,65,61,61,62,52,57,57,45,45,50
65,65,61,62,60,57,57,57,45,50,50
65,65,62,60,59,57,57,55,50,50,43
65,64,60,59,60,57,55,55,50,43,48
64,64,59,60,62,55,55,56,43,48,47
64,62,60,62,60,55,56,55,48,47,43
62,62,62,60,59,56,55,53,47,43,43
62,60,60,59,60,55,53,52,43,43,48
60,65,59,60,60,53,52,57,43,48,41
65,64,60,60,60,52,57,55,48,41,48
64,60,60,60,60,57,55,52,41,48,48
60,60,60,60,64,55,52,52,48,48,48
60,60,60,64,64,52,52,52,48,48,43
60,60,64,64,64,52,52,52,48,43,48
60,60,64,64,64,52,52,52,43,48,55
60,60,64,64,64,52,52,52,48,55,43
60,60,64,64,64,52,52,52,55,43,48
60,0,64,64,0,52,52,0,43,48,0
67,64,0,64,60,0,55,55,0,48,48
64,64,64,60,60,55,55,60,48,48,48
64,65,60,60,62,55,60,60,48,48,48
65,67,60,62,64,60,60,60,48,48,48
67,72,62,64,67,60,60,60,48,48,52
72,74,64,67,65,60,60,59,48,52,55
74,72,67,65,65,60,59,60,52,55,55
72,71,65,65,65,59,60,62,55,55,55
71,72,65,65,64,60,62,60,55,55,48
72,67,65,64,67,62,60,60,55,48,52
67,69,64,67,65,60,60,60,48,52,53
69,72,67,65,69,60,60,60,52,53,53
72,69,65,69,65,60,60,60,53,53,53
69,67,69,65,64,60,60,60,53,53,48
67,64,65,64,60,60,60,55,53,48,48
64,67,64,60,62,60,55,55,48,48,47
67,65,60,62,62,55,55,55,48,47,47
65,64,62,62,60,55,55,55,47,47,48
64,62,62,60,59,55,55,55,47,48,55
62,67,60,59,64,55,55,55,48,55,48
67,64,59,64,60,55,55,55,55,48,48
64,64,64,60,60,55,55,60,48,48,48
64,65,60,60,62,55,60,60,48,48,48
65,67,60,62,64,60,60,60,48,48,48
67,72,62,64,67,60,60,60,48,48,52
72,74,64,67,65,60,60,59,48,52,55
74,72,67,65,65,60,59,60,52,55,55
72,71,65,65,65,59,60,62,55,55,55
71,72,65,65,64,60,62,60,55,55,48
72,67,65,64,67,62,60,60,55,48,52
67,69,64,67,65,60,60,60,48,52,53
69,72,67,65,69,60,60,60,52,53,53
72,69,65,69,65,60,60,60,53,53,53
69,67,69,65,64,60,60,60,53,53,48
67,64,65,64,60,60,60,55,53,48,48
64,67,64,60,62,60,55,55,48,48,47
67,65,60,62,62,55,55,55,48,47,47
65,64,62,62,60,55,55,55,47,47,48
64,62,62,60,59,55,55,55,47,48,43
62,67,60,59,67,55,55,55,48,43,55
67,71,59,67,65,55,55,62,43,55,55
71,67,67,65,65,55,62,59,55,55,55
67,72,65,65,64,62,59,60,55,55,55
72,67,65,64,64,59,60,60,55,55,55
67,76,64,64,67,60,60,55,55,55,55
76,74,64,67,65,60,55,59,55,55,55
74,72,67,65,64,55,59,60,55,55,55
72,72,65,64,64,59,60,55,55,55,55
72,71,64,64,62,60,55,55,55,55,55
71,71,64,62,65,55,55,55,55,55,55
71,72,62,65,64,55,55,55,55,55,48
72,71,65,64,67,55,55,55,55,48,48
71,69,64,67,65,55,55,57,48,48,48
69,69,67,65,65,55,57,59,48,48,48
69,67,65,65,64,57,59,60,48,48,48
67,67,65,64,64,59,60,58,48,48,48
67,65,64,64,62,60,58,57,48,48,53
65,64,64,62,60,58,57,55,48,53,55
64,62,62,60,59,57,55,53,53,55,43
62,60,60,59,60,55,53,52,55,43,48
60,65,59,60,60,53,52,57,43,48,41
65,64,60,60,60,52,57,55,48,41,48
64,0,60,60,0,57,55,0,41,48,0
60,64,0,60,60,0,52,55,0,48,48
64,67,60,60,62,52,55,55,48,48,47
67,72,60,62,60,55,55,52,48,47,45
72,71,62,60,64,55,52,55,47,45,52
71,69,60,64,60,52,55,57,45,52,53
69,69,64,60,62,55,57,59,52,53,53
69,67,60,62,64,57,59,60,53,53,48
67,69,62,64,64,59,60,60,53,48,45
69,65,64,64,62,60,60,57,48,45,50
65,64,64,62,62,60,57,57,45,50,48
64,65,62,62,62,57,57,57,50,48,48
65,67,62,62,62,57,57,55,48,48,47
67,62,62,62,59,57,55,55,48,47,43
62,64,62,59,60,55,55,55,47,43,48
64,67,59,60,64,55,55,55,43,48,48
67,72,60,64,64,55,55,57,48,48,45
72,71,64,64,64,55,57,56,48,45,47
71,69,64,64,64,57,56,57,45,47,48
69,67,64,64,64,56,57,57,47,48,49
67,67,64,64,62,57,57,59,48,49,50
67,66,64,62,62,57,59,57,49,50,50
66,67,62,62,62,59,57,55,50,50,47
67,64,62,62,60,57,55,55,50,47,48
64,71,62,60,64,55,55,60,47,48,45
71,69,60,64,64,55,60,60,48,45,45
69,67,64,64,62,60,60,59,45,45,50
67,66,64,62,62,60,59,57,45,50,50
66,67,62,62,62,59,57,59,50,50,43
67,62,62,62,59,57,59,55,50,43,55
62,65,62,59,60,59,55,57,43,55,53
65,64,59,60,60,55,57,55,55,53,48
64,64,60,60,60,57,55,55,53,48,55
64,62,60,60,59,55,55,55,48,55,53
62,67,60,59,60,55,55,55,55,53,52
67,67,59,60,59,55,55,55,53,52,50
67,65,60,59,59,55,55,55,52,50,50
65,64,59,59,60,55,55,55,50,50,48
64,60,59,60,60,55,55,52,50,48,48
60,69,60,60,60,55,52,53,48,48,53
69,69,60,60,65,52,53,53,48,53,50
69,71,60,65,62,53,53,55,53,50,55
71,72,65,62,60,53,55,55,50,55,52
72,67,62,60,62,55,55,55,55,52,47
67,67,60,62,60,55,55,55,52,47,45
67,67,62,60,59,55,55,55,47,45,43
67,67,60,59,65,55,55,59,45,43,55
67,76,59,65,64,55,59,60,43,55,48
76,71,65,64,65,59,60,62,55,48,55
71,72,64,65,64,60,62,60,48,55,57
72,68,65,64,62,62,60,59,55,57,52
68,69,64,62,60,60,59,57,57,52,53
69,71,62,60,65,59,57,55,52,53,50
71,72,60,65,64,57,55,55,53,50,48
72,72,65,64,60,55,55,55,50,48,52
72,69,64,60,60,55,55,57,48,52,53
69,65,60,60,62,55,57,57,52,53,50
65,64,60,62,60,57,57,55,53,50,55
64,62,62,60,59,57,55,53,50,55,43
62,60,60,59,60,55,53,52,55,43,48
60,65,59,60,60,53,52,57,43,48,41
65,64,60,60,60,52,57,55,48,41,48
64,0,60,60,0,57,55,0,41,48,0
67,65,0,64,62,0,55,55,0,48,48
65,64,64,62,60,55,55,55,48,48,48
64,64,62,60,59,55,55,55,48,48,43
64,62,60,59,59,55,55,53,48,43,43
62,60,59,59,57,55,53,52,43,43,45
60,62,59,57,59,53,52,55,43,45,43
62,64,57,59,60,52,55,55,45,43,48
64,67,59,60,60,55,55,55,43,48,52
67,65,60,60,59,55,55,55,48,52,50
65,64,60,59,60,55,55,55,52,50,48
64,65,59,60,60,55,55,57,50,48,41
65,64,60,60,60,55,57,55,48,41,41
64,62,60,60,59,57,55,53,41,41,43
62,60,60,59,60,55,53,52,41,43,48
60,67,59,60,62,53,52,55,43,48,47
67,65,60,62,62,52,55,55,48,47,47
65,64,62,62,60,55,55,55,47,47,48
64,64,62,60,59,55,55,55,47,48,43
64,62,60,59,59,55,55,53,48,43,43
62,60,59,59,57,55,53,52,43,43,45
60,62,59,57,59,53,52,55,43,45,43
62,64,57,59,60,52,55,55,45,43,48
64,67,59,60,59,55,55,55,43,48,52
67,65,60,59,60,55,55,57,48,52,45
65,64,59,60,60,55,57,55,52,45,48
64,65,60,60,62,57,55,57,45,48,41
65,64,60,62,60,55,57,57,48,41,41
64,62,62,60,59,57,57,53,41,41,43
62,60,60,59,60,57,53,52,41,43,48
60,67,59,60,64,53,52,60,43,48,48
67,69,60,64,60,52,60,57,48,48,53
69,67,64,60,60,60,57,60,48,53,52
67,69,60,60,60,57,60,57,53,52,53
69,69,60,60,60,60,57,55,52,53,52
69,71,60,60,62,57,55,53,53,52,50
71,72,60,62,60,55,53,52,52,50,45
72,72,62,60,60,53,52,54,50,45,45
72,67,60,60,62,52,54,55,45,45,47
67,64,60,62,60,54,55,55,45,47,48
64,67,62,60,60,55,55,55,47,48,52
67,69,60,60,60,55,55,53,48,52,53
69,67,60,60,60,55,53,55,52,53,52
67,64,60,60,55,53,55,55,53,52,48
64,64,60,55,57,55,55,55,52,48,48
64,62,55,57,59,55,55,55,48,48,43
62,64,57,59,59,55,55,52,48,43,44
64,62,59,59,59,55,52,52,43,44,44
62,60,59,59,57,52,52,52,44,44,45
60,60,59,57,60,52,52,53,44,45,45
60,62,57,60,60,52,53,53,45,45,45
62,64,60,60,59,53,53,55,45,45,43
64,64,60,59,60,53,55,57,45,43,41
64,62,59,60,60,55,57,57,43,41,41
62,64,60,60,60,57,57,55,41,41,48
64,64,60,60,60,57,55,55,41,48,47
64,66,60,60,60,55,55,48,48,47,45
66,67,60,60,55,55,48,50,47,45,47
67,60,60,55,55,48,50,52,45,47,48
60,65,55,55,60,50,52,57,47,48,41
65,64,55,60,60,52,57,57,48,41,41
64,62,60,60,59,57,57,53,41,41,43
62,60,60,59,60,57,53,52,41,43,48
60,65,59,60,60,53,52,57,43,48,41
65,64,60,60,60,52,57,55,48,41,48
64,0,60,60,0,57,55,0,41,48,0
67,72,0,64,67,0,60,60,0,48,52
72,71,64,67,67,60,60,62,48,52,55
71,72,67,67,67,60,62,64,52,55,55
72,74,67,67,71,62,64,65,55,55,55
74,76,67,71,71,64,65,67,55,55,55
76,74,71,71,71,65,67,65,55,55,60
74,72,71,71,72,67,65,64,55,60,60
72,76,71,72,72,65,64,67,60,60,48
76,77,72,72,69,64,67,60,60,48,60
77,77,72,69,69,67,60,60,48,60,48
77,76,69,69,67,60,60,60,60,48,48
76,74,69,67,66,60,60,60,48,48,50
74,69,67,66,66,60,60,60,48,50,50
69,71,66,66,66,60,60,59,50,50,50
71,72,66,66,66,60,59,57,50,50,50
72,74,66,66,65,59,57,59,50,50,55
74,67,66,65,64,57,59,60,50,55,60
67,67,65,64,64,59,60,60,55,60,59
67,72,64,64,64,60,60,60,60,59,57
72,72,64,64,69,60,60,64,59,57,48
72,71,64,69,68,60,64,62,57,48,52
71,74,69,68,68,64,62,65,48,52,52
74,72,68,68,68,62,65,64,52,52,52
72,71,68,68,68,65,64,62,52,52,52
71,71,68,68,68,64,62,62,52,52,53
71,69,68,68,69,62,62,60,52,53,53
69,67,68,69,64,62,60,60,53,53,55
67,67,69,64,62,60,60,59,53,55,55
67,67,64,62,64,60,59,60,55,55,55
67,67,62,64,65,59,60,62,55,55,55
67,67,64,65,64,60,62,60,55,55,48
67,69,65,64,65,62,60,60,55,48,53
69,67,64,65,64,60,60,60,48,53,48
67,0,65,64,0,60,60,0,53,48,0
67,66,0,64,63,0,55,57,0,48,48
66,67,64,63,64,55,57,55,48,48,48
67,62,63,64,60,57,55,55,48,48,43
62,64,64,60,55,55,55,48,48,43,43
64,62,60,55,59,55,48,53,43,43,43
62,62,55,59,59,48,53,53,43,43,48
62,60,59,59,60,53,53,52,43,48,48
60,67,59,60,64,53,52,55,48,48,48
67,65,60,64,62,52,55,59,48,48,48
65,64,64,62,60,55,59,60,48,48,48
64,72,62,60,64,59,60,52,48,48,45
72,71,60,64,62,60,52,56,48,45,47
71,69,64,62,60,52,56,57,45,47,48
69,67,62,60,59,56,57,50,47,48,50
67,67,60,59,60,57,50,57,48,50,50
67,67,59,60,64,50,57,60,50,50,50
67,67,60,64,62,57,60,59,50,50,50
67,66,64,62,60,60,59,57,50,50,50
66,69,62,60,60,59,57,54,50,50,50
69,69,60,60,60,57,54,54,50,50,43
69,67,60,60,59,54,54,55,50,43,43
67,65,60,59,62,54,55,55,43,43,55
65,65,59,62,62,55,55,55,43,55,53
65,67,62,62,64,55,55,55,55,53,52
67,67,62,64,64,55,55,57,53,52,52
67,71,64,64,67,55,57,57,52,52,50
71,69,64,67,65,57,57,57,52,50,50
69,65,67,65,62,57,57,55,50,50,43
65,69,65,62,64,57,55,56,50,43,41
69,65,62,64,60,55,56,53,43,41,41
65,64,64,60,59,56,53,52,41,41,43
64,62,60,59,59,53,52,50,41,43,43
62,60,59,59,55,52,50,52,43,43,48
60,62,59,55,59,50,52,53,43,48,48
62,64,55,59,60,52,53,55,48,48,46
64,65,59,60,60,53,55,53,48,46,45
65,67,60,60,60,55,53,52,46,45,43
67,69,60,60,60,53,52,51,45,43,42
69,67,60,60,60,52,51,52,43,42,43
67,60,60,60,60,51,52,52,42,43,43
60,64,60,60,60,52,52,55,43,43,43
64,62,60,60,59,52,55,53,43,43,43
62,62,60,59,59,55,53,53,43,43,48
62,60,59,59,60,53,53,52,43,48,48
60,60,59,60,57,53,52,53,48,48,41
60,60,60,57,55,52,53,52,48,41,48
60,0,57,55,0,53,52,0,41,48,0
64,67,55,55,60,52,52,52,48,48,48
67,64,55,60,60,52,52,55,48,48,48
64,64,60,60,60,52,55,55,48,48,43
64,62,60,60,59,55,55,55,48,43,43
62,64,60,59,60,55,55,55,43,43,48
64,65,59,60,60,55,55,57,43,48,41
65,62,60,60,57,55,57,53,48,41,41
62,60,60,57,55,57,53,52,41,41,48
60,64,57,55,55,53,52,52,41,48,48
64,67,55,55,60,52,52,52,48,48,48
67,64,55,60,60,52,52,55,48,48,48
64,64,60,60,60,52,55,55,48,48,43
64,62,60,60,59,55,55,55,48,43,43
62,64,60,59,60,55,55,55,43,43,48
64,65,59,60,60,55,55,57,43,48,41
65,62,60,60,57,55,57,53,48,41,41
62,67,60,57,60,57,53,52,41,41,48
67,67,57,60,59,53,52,53,41,48,50
67,67,60,59,60,52,53,55,48,50,52
67,67,59,60,60,53,55,52,50,52,48
67,69,60,60,60,55,52,53,52,48,41
69,67,60,60,60,52,53,52,48,41,48
67,64,60,60,55,53,52,48,41,48,48
64,0,60,55,0,52,48,0,48,48,0
60,64,0,55,60,0,52,57,0,48,45
64,67,55,60,62,52,57,55,48,45,47
67,64,60,62,60,57,55,55,45,47,48
64,60,62,60,60,55,55,55,47,48,52
60,69,60,60,60,55,55,53,48,52,53
69,67,60,60,60,55,53,55,52,53,52
67,67,60,60,59,53,55,55,53,52,50
67,65,60,59,59,55,55,55,52,50,50
65,64,59,59,60,55,55,55,50,50,48
64,67,59,60,60,55,55,55,50,48,52
67,72,60,60,64,55,55,57,48,52,45
72,72,60,64,64,55,57,60,52,45,45
72,71,64,64,62,57,60,55,45,45,47
71,69,64,62,64,60,55,55,45,47,48
69,67,62,64,59,55,55,55,47,48,50
67,0,64,59,0,55,55,0,48,50,0
60,64,0,55,60,0,52,55,0,48,48
64,62,55,60,59,52,55,53,48,48,43
62,60,60,59,57,55,53,52,48,43,45
60,62,59,57,55,53,52,50,43,45,47
62,64,57,55,55,52,50,48,45,47,48
64,67,55,55,59,50,48,50,47,48,43
67,67,55,59,60,48,50,52,48,43,48
67,69,59,60,60,50,52,53,43,48,53
69,67,60,60,60,52,53,55,48,53,52
67,67,60,60,59,53,55,55,53,52,50
67,64,60,59,60,55,55,55,52,50,48
64,67,59,60,60,55,55,52,50,48,48
67,67,60,60,60,55,52,52,48,48,41
67,67,60,60,60,52,52,52,48,41,48
67,67,60,60,60,52,52,52,41,48,53
67,67,60,60,60,52,52,52,48,53,52
67,67,60,60,60,52,52,52,53,52,48
67,67,60,60,60,52,52,52,52,48,41
67,67,60,60,60,52,52,52,48,41,48
67,67,60,60,59,52,52,52,41,48,43
67,67,60,59,60,52,52,52,48,43,48
67,67,59,60,55,52,52,52,43,48,47
67,67,60,55,60,52,52,52,48,47,41
67,67,55,60,59,52,52,52,47,41,43
67,67,60,59,60,52,52,52,41,43,48
67,67,59,60,60,52,52,52,43,48,41
67,67,60,60,60,52,52,52,48,41,48
67,0,60,60,0,52,52,0,41,48,0
67,64,0,64,60,0,55,60,0,48,48
64,64,64,60,60,55,60,55,48,48,48
64,60,60,60,60,60,55,52,48,48,48
60,64,60,60,60,55,52,55,48,48,48
64,62,60,60,59,52,55,55,48,48,43
62,65,60,59,59,55,55,55,48,43,43
65,65,59,59,60,55,55,55,43,43,48
65,65,59,60,60,55,55,52,43,48,48
65,65,60,60,60,55,52,55,48,48,48
65,65,60,60,64,52,55,55,48,48,48
65,65,60,64,64,55,55,55,48,48,43
65,65,64,64,62,55,55,55,48,43,43
65,65,64,62,60,55,55,55,43,43,48
65,65,62,60,65,55,55,57,43,48,48
65,65,60,65,65,55,57,53,48,48,48
65,65,65,65,60,57,53,53,48,48,48
65,65,65,60,60,53,53,57,48,48,48
65,65,60,60,65,53,57,60,48,48,48
65,65,60,65,64,57,60,60,48,48,48
65,65,65,64,64,60,60,55,48,48,48
65,65,64,64,60,60,55,55,48,48,48
65,65,64,60,60,55,55,52,48,48,48
65,65,60,60,60,55,52,55,48,48,48
65,65,60,60,64,52,55,55,48,48,43
65,65,60,64,62,55,55,55,48,43,43
65,65,64,62,59,55,55,55,43,43,43
65,65,62,59,62,55,55,55,43,43,43
65,65,59,62,60,55,55,55,43,43,43
65,65,62,60,60,55,55,52,43,43,48
65,65,60,60,60,55,52,52,43,48,45
65,65,60,60,59,52,52,55,48,45,43
65,65,60,59,64,52,55,55,45,43,48
65,65,59,64,60,55,55,60,43,48,48
65,65,64,60,60,55,60,55,48,48,48
65,65,60,60,60,60,55,52,48,48,48
65,65,60,60,60,55,52,55,48,48,48
65,65,60,60,59,52,55,55,48,48,43
65,65,60,59,60,55,55,55,48,43,48
65,65,59,60,55,55,55,52,43,48,48
65,65,60,55,60,55,52,55,48,48,48
65,65,55,60,64,52,55,58,48,48,48
65,65,60,64,65,55,58,57,48,48,53
65,65,64,65,60,58,57,57,48,53,53
65,65,65,60,65,57,57,53,53,53,41
65,65,60,65,60,57,53,53,53,41,41
65,65,65,60,60,53,53,57,41,41,41
65,65,60,60,65,53,57,60,41,41,41
65,65,60,65,64,57,60,60,41,41,48
65,65,65,64,64,60,60,55,41,48,48
65,65,64,64,60,60,55,55,48,48,48
65,65,64,60,60,55,55,52,48,48,48
65,65,60,60,60,55,52,55,48,48,48
65,65,60,60,64,52,55,60,48,48,43
65,0,60,64,0,55,60,0,48,43,0
60,64,0,60,60,0,52,55,0,48,48
64,65,60,60,59,52,55,55,48,48,50
65,67,60,59,60,55,55,55,48,50,52
67,69,59,60,60,55,55,53,50,52,53
69,71,60,60,62,55,53,53,52,53,50
71,72,60,62,64,53,53,52,53,50,48
72,72,62,64,64,53,52,55,50,48,48
72,71,64,64,62,52,55,55,48,48,50
71,69,64,62,60,55,55,54,48,50,50
69,67,62,60,59,55,54,55,50,50,43
67,67,60,59,60,54,55,52,50,43,48
67,67,59,60,60,55,52,55,43,48,52
67,69,60,60,60,52,55,53,48,52,53
69,67,60,60,60,55,53,55,52,53,52
67,67,60,60,55,53,55,52,53,52,52
67,65,60,55,57,55,52,53,52,52,50
65,65,55,57,59,52,53,53,52,50,50
65,64,57,59,60,53,53,55,50,50,48
64,62,59,60,59,53,55,55,50,48,43
62,64,60,59,60,55,55,55,48,43,48
64,62,59,60,59,55,55,53,43,48,43
62,60,60,59,60,55,53,52,48,43,48
60,64,59,60,60,53,52,55,43,48,48
64,67,60,60,60,52,55,55,48,48,52
67,72,60,60,60,55,55,55,48,52,52
72,69,60,60,60,55,55,57,52,52,53
69,67,60,60,60,55,57,60,52,53,52
67,65,60,60,59,57,60,55,53,52,50
65,64,60,59,60,60,55,55,52,50,48
64,62,59,60,59,55,55,55,50,48,43
62,67,60,59,60,55,55,55,48,43,52
